uuid_interaction,transaction_ts,items,amount
aa557f54-4f81-5dd5-a0c2-3624e17d89e0,2025-06-16 06:18:55.034402,15,1095
cb8ef895-4fd9-5d79-9474-b3e3ebb4c0bf,2025-06-01 02:25:01.034402,8,1118
db6eb6a5-2cb8-56b9-bb23-73de43c4f778,2025-05-18 22:50:48.034402,16,4068
873335a4-7952-5ebd-b9f0-5d7d302397e8,2025-06-17 22:19:35.034402,8,1584
95ffc1d5-461a-5e98-93c3-76ed309746ea,2025-05-19 23:46:14.034402,13,1371
696174c4-527e-5426-9c84-bb950cbf6e78,2025-05-14 14:00:49.034402,15,2990
08942f01-8d37-5b43-a276-b7aecf7d00f5,2025-06-20 20:32:31.034402,3,618
dcdfcb33-9ebf-5d00-aa50-312df587c5dd,2025-05-19 04:04:27.034402,9,267
9b7a4e5b-ed66-5329-bd3a-ae7201877bd2,2025-06-05 03:26:32.034402,10,3590
12a57dfe-9ed6-514d-8e36-70600fb2561c,2025-05-31 14:50:22.034402,6,994
16b6b834-0ee8-576a-a69d-54fd8571b9e1,2025-05-19 10:30:57.034402,8,1147
72d33b7f-b37c-5863-9536-216c700e50f5,2025-06-15 15:17:02.034402,10,2890
8b91e4e7-d813-5e8e-9242-690fb7c817cf,2025-06-01 06:09:14.034402,5,1145
69999178-000d-559a-bf0b-9ebecb463380,2025-05-11 17:17:44.034402,5,216
d789d67e-5b65-556b-94dc-e54b53be84c8,2025-06-01 05:16:10.034402,4,396
8bf599a8-ee08-52a1-b94a-f83052402812,2025-06-05 15:50:12.034402,4,1996
e056f86f-1b88-5248-a474-bd90675f34cd,2025-06-15 02:46:02.034402,13,1655
48b062be-f5b3-572b-8f86-e5cc6a6b1725,2025-06-09 22:28:11.034402,10,624
0674ac84-fbef-5519-b83f-0fb593852329,2025-06-05 03:33:57.034402,12,3188
dd4e21a1-1d77-539d-b903-f8b6dafc4b44,2025-05-13 03:39:34.034402,9,541
1338e445-c459-537a-8d5b-c761fef45309,2025-05-13 15:38:42.034402,1,99
891d36d3-245a-54d3-95e7-910964c05633,2025-06-18 01:02:35.034402,11,2939
5ad19c85-7ed5-5b81-9233-01ba973b7b24,2025-06-12 21:24:05.034402,14,2907
cb611af3-e1b9-5f2c-a57f-72a31ac7f615,2025-05-12 17:33:03.034402,9,1196
449ffa76-d36c-5ee8-a30f-3a796cab85c4,2025-05-29 06:01:01.034402,2,98
2db505d0-1b68-5a71-8486-c11a4220d2d5,2025-06-18 00:54:03.034402,10,1274
9db74a81-ad86-5cdf-9943-f859c4399145,2025-06-12 01:30:45.034402,18,2882
aa9e5211-7506-5498-a40d-2a1d3eb0ebd8,2025-05-23 13:34:50.034402,6,2515
cfaf90e7-7d1b-5781-82e0-123ee0a713fd,2025-06-16 20:41:30.034402,11,220
dfbe9549-51f3-5895-b37f-d0a75de25486,2025-05-08 07:56:38.034402,2,98
50678c43-cb96-53f9-8eed-9e0217914ee6,2025-06-05 04:25:16.034402,10,995
d8958f3c-fbfd-5747-aa24-1a7a8f34fa3b,2025-06-09 05:38:30.034402,7,1377
5f008f33-6fee-5c6d-a203-d1bb847c54bb,2025-05-22 22:26:46.034402,17,1888
c9ac107b-322a-5406-8d4a-d0aafab98322,2025-06-22 07:59:31.034402,9,2691
3f5a1a46-82ba-5d76-aa30-4ac3b63bb00c,2025-05-20 23:12:12.034402,6,994
6bd40963-64db-5dab-8c7a-3cb39719d39a,2025-06-13 19:21:43.034402,1,299
96494d1d-f093-575a-a000-b50156103ded,2025-06-19 09:27:07.034402,2,998
c645262e-cd17-5b0d-95b4-f7ce18de6e76,2025-06-02 05:23:01.034402,16,4468
9b2fd35a-ccbb-5974-81e5-d19292689b6d,2025-06-09 00:31:24.034402,14,1970
44a33e18-5537-5dcd-88f7-58881c4bebd0,2025-05-15 19:06:06.034402,9,775
28963bd3-b770-52a4-829f-202ee9665e40,2025-06-01 11:02:12.034402,9,1167
50d192cb-11fc-5cad-8750-bddea7fb59e0,2025-05-23 08:47:45.034402,13,1492
3fe4ae8d-cc96-59f8-9460-59fd5f25a98c,2025-06-04 05:04:52.034402,2,998
80dea228-4701-591f-9cc3-ab094f84b33f,2025-06-04 14:34:42.034402,6,1394
ce828829-1c79-517f-accd-037c1e7beb53,2025-05-15 21:28:41.034402,3,297
90f42565-6e63-50d1-a269-501a657c0f98,2025-05-31 23:43:33.034402,11,365
129e1620-b0d3-5b2a-a2e9-12b22ea6a2c5,2025-06-21 12:10:48.034402,7,856
a6d0dd9c-e79d-5b06-ab3e-508e44782ef3,2025-05-23 09:11:55.034402,15,2648
ce060343-b647-5252-9648-0f7149cac07b,2025-05-28 15:47:00.034402,15,1690
0a8fdef4-0880-54de-9744-f6be651f8594,2025-06-13 09:09:54.034402,10,2861
fb3bfaa2-85fd-5c6f-9f72-2e8d0eb2c5e6,2025-06-12 18:37:01.034402,20,690
1ff15cc3-34bb-5440-a817-05f195607374,2025-06-23 15:25:34.034402,9,1212
dd3a9a17-81ca-585b-aeaf-d2a69df643af,2025-06-15 08:09:53.034402,6,120
b82a1f65-ea96-54af-9dc3-4fdd4e92dcf1,2025-06-08 09:59:44.034402,5,100
dfe049d6-9d30-5932-8aac-0552a8fea16a,2025-05-15 08:43:18.034402,5,579
956e2f43-7313-53a5-849c-5e281f7c7731,2025-05-20 18:28:40.034402,20,3548
62ffbb40-5dc3-59c3-b3e5-835df2ead850,2025-05-09 07:31:57.034402,14,2512
c9693695-c0b3-5f9f-ad8e-7598a14a45a4,2025-06-14 06:00:39.034402,3,897
8c34a8e4-9b9e-5e83-8965-01a63cd2eda0,2025-05-25 09:34:01.034402,5,579
d7c87283-b433-56d2-bae4-c00eb8567d1c,2025-05-08 12:28:45.034402,13,4208
b38dc5eb-cf29-5daf-bec1-2c884dcd3b33,2025-05-21 22:52:46.034402,12,851
34d24480-9883-5031-941e-b825bd5e8f38,2025-06-07 18:16:38.034402,17,4204
7769667c-bba6-5853-8a98-f879536d5f02,2025-05-28 23:50:02.034402,14,2196
a3b81238-1661-50c7-a0ae-ced8de628771,2025-05-26 01:03:49.034402,5,745
feb9f6a6-1353-51f6-a11d-634b6b86708e,2025-06-17 06:52:05.034402,6,1794
357fa096-4654-5100-a5c6-b17be42d896b,2025-05-07 13:40:49.034402,7,198
1d5502d7-cd07-5e2c-9206-ec00791bc5da,2025-05-15 21:34:04.034402,9,1696
081c4b1a-7550-555c-9928-8b29099e0354,2025-06-06 08:27:53.034402,3,60
e03223c2-7ff7-54e4-af58-25f5ea768c51,2025-06-19 22:48:36.034402,9,2575
c514584a-aa04-50bb-8081-f421c92a30de,2025-05-11 18:15:45.034402,9,2991
bf56dde6-4a04-5c19-8e8f-d7c70ecc6ae2,2025-06-18 03:55:45.034402,9,1641
e56608bf-22e6-5ebd-96de-ddde9103d789,2025-06-13 11:58:26.034402,5,245
3742884e-5e0a-503d-9a19-e5df7f8ffedb,2025-06-05 13:30:32.034402,11,515
2b162e04-e7e4-57c9-9868-3c1cecbd5dab,2025-06-10 04:52:28.034402,8,513
b46cb9c7-471d-5b28-96f1-a451f27c6f83,2025-06-18 07:15:37.034402,17,2738
27768021-657e-56d9-a113-70cb63e8f108,2025-06-23 07:04:11.034402,17,3833
ca2b1dab-8618-57ff-85d6-d9e42ea31d7b,2025-05-07 09:05:48.034402,6,994
159ca3be-b4c5-50ba-a0a4-bda631d2f1de,2025-05-13 16:48:00.034402,10,2761
22781eb3-e467-585a-9cd2-fc112d7a3049,2025-05-21 04:05:10.034402,8,1555
a0272bde-2634-5006-965b-b9f01bcccf18,2025-06-17 13:16:05.034402,1,20
1e73568d-7c8e-52a1-90f7-693274814fb6,2025-06-08 06:22:34.034402,11,789
f6400a13-afa3-54f6-98e8-9cb65f7758da,2025-05-20 19:02:18.034402,3,897
31671d71-09fa-5265-9f8f-2681826467ef,2025-05-25 06:43:23.034402,14,1299
f58de696-adc0-5b1c-8520-a85f3bc414af,2025-05-26 16:05:01.034402,9,2096
cd8ba7b2-5087-58af-b49f-79ea22602c14,2025-05-20 13:18:02.034402,9,3691
8e091cce-9ce4-58e9-a2fd-7fbf6dc4f705,2025-05-29 22:17:46.034402,5,1537
0ffac1c3-9d53-5b59-a5d8-1c04b7558a10,2025-06-03 22:02:27.034402,11,2039
abc0cd71-9b5e-5ed8-b550-8145527e5d51,2025-06-07 04:09:37.034402,7,456
ddd7192b-8fab-562f-969c-495d1badfe6c,2025-06-05 09:27:45.034402,13,1729
35ca256b-5095-5dc3-97e0-1f2c282d7a44,2025-06-13 16:43:43.034402,14,3786
82d83079-51e6-5a2c-8516-13bcd2ec8ad1,2025-06-14 16:51:04.034402,3,147
f607a259-f456-50bd-a636-b0d03063351e,2025-05-12 10:11:27.034402,11,1015
2fc51c2b-9fab-506f-95cf-b583a6378e7e,2025-05-22 15:22:30.034402,13,1650
fb6db17c-cb3a-5d40-9023-5187cf663d6d,2025-05-26 10:34:51.034402,16,623
d08fcc15-6d38-510b-bd24-917518f7f62b,2025-05-31 06:54:58.034402,12,2538
a7d6f488-1b5e-5765-961b-cf1ada391c1f,2025-05-29 17:45:20.034402,5,100
4d9f475e-88db-5961-8d67-c97431849a32,2025-05-30 16:24:46.034402,5,579
2197dfb9-c7f2-52b7-a466-893da4899f62,2025-05-07 21:40:34.034402,14,2786
4abaa785-82c1-588d-9004-916abcb7d7ec,2025-05-17 04:33:32.034402,13,3237
5c010c04-74c4-5799-98ea-78d21abeed3c,2025-05-13 02:33:33.034402,8,2342
3ef57add-66a7-5227-9745-eb5fde0acb0b,2025-06-18 02:55:14.034402,2,98
683c79e2-f19d-5912-95db-fffba39cf0c2,2025-06-19 08:05:43.034402,6,1694
97800b37-3e31-5d1c-8181-8bdc469e5432,2025-06-09 14:23:42.034402,10,3153
d4a8e5bd-3014-5105-b6eb-be62c4965c0c,2025-05-14 13:23:33.034402,14,620
30851722-2ba6-5808-9935-8e7febbaaf6e,2025-05-18 17:16:24.034402,15,969
506983ae-1f5a-5fad-a8df-9f43f6dadf2e,2025-05-29 23:51:30.034402,1,499
cfbde0fa-60c2-573e-b4ce-03255bf9698e,2025-05-20 19:40:30.034402,18,1882
c6b4ce11-5414-5b23-986c-6887c88520a3,2025-06-09 16:25:39.034402,9,288
e7f787f9-a23a-5032-9c4e-479b0a5d0d68,2025-06-18 05:13:15.034402,5,495
47f5519d-2d64-5bbf-8fb3-a5b080ae2c1b,2025-05-08 00:05:49.034402,4,796
4312d85e-59f9-5544-855e-19124157e2a1,2025-06-04 20:26:19.034402,2,598
e1de32b0-714e-5dea-9ca1-0094aac999ff,2025-05-21 13:42:42.034402,15,2756
34187bf6-37b7-51c2-b0c0-8be306b1991d,2025-05-24 03:39:15.034402,18,4145
53a08694-aad5-500f-892a-21f2db08cd7c,2025-06-12 00:42:14.034402,12,1693
e48cce1a-8f48-5fab-8eed-e5b3cff8dae8,2025-06-18 04:23:36.034402,3,60
448004ec-0cda-5a0f-89d8-482efe5fc74a,2025-06-14 06:28:06.034402,11,3910
cd0d2371-169b-555a-8434-7b5f97d78c3c,2025-06-09 11:37:43.034402,4,1996
9edc90eb-cce1-5412-adf7-65e6d6ac4cef,2025-06-18 16:29:51.034402,17,2888
43958ab1-c87b-5ae1-bc0c-9d598613418c,2025-06-19 17:04:18.034402,20,5580
66d910d1-211e-5ed4-8493-78bf13d342d2,2025-06-16 15:15:50.034402,12,2788
cd1c010a-04c6-5912-9124-5f29ccd83c9a,2025-05-24 04:56:55.034402,7,2693
2c632fc1-a88d-5abc-a542-d2ac563438f0,2025-06-03 08:56:57.034402,14,1391
96558b9c-9524-5046-a430-9b7e2450cc0a,2025-05-29 19:32:44.034402,4,1196
e017ab66-a652-590d-a8f8-425b80218eef,2025-06-16 05:41:59.034402,14,1762
59924544-bee4-58e9-80c3-7291ceb86233,2025-05-31 18:59:04.034402,5,245
99f3ea1c-b8df-53b2-a1d6-4a34c874f4a8,2025-05-12 02:47:28.034402,9,2141
651cf9e1-4db8-5b20-a82d-a6702717a10f,2025-06-15 02:22:19.034402,9,3691
5c183cf7-2aff-524b-8e0c-206432f5cf01,2025-06-01 18:26:33.034402,8,842
c295c074-4ddb-59ef-a7fd-8653b02e8d96,2025-05-25 08:15:24.034402,5,1495
73125c53-8087-5c47-8cbb-f68a5c787845,2025-05-22 16:40:21.034402,2,40
2aadacea-1b02-5b2f-9961-5a8e12eccb0e,2025-06-11 22:44:25.034402,9,1646
66b5bc39-3d5b-5b45-88bd-0f3e1787e70b,2025-06-11 14:40:15.034402,8,792
06e93c88-1f7f-506c-96d0-a2b2b65ee494,2025-05-29 21:52:16.034402,6,594
ccb8fc40-ecb5-5e35-a38b-dffbc9f2e464,2025-06-14 19:37:56.034402,10,3032
0d722ee3-ae6d-52f1-9adc-7800858b88bc,2025-06-16 07:02:51.034402,10,2953
ce496407-024c-5545-a244-f97e776224bb,2025-05-25 04:22:24.034402,6,1165
3a82df71-aec9-598e-8628-295d40f1ebde,2025-05-17 00:03:50.034402,11,2331
7da4a920-d098-5668-9507-96631c4c02c1,2025-06-13 00:24:07.034402,15,3035
51425c79-052b-5b15-bd1d-c1196e9b4ace,2025-05-20 01:14:33.034402,13,1521
39f27be0-6bcd-5c7f-860d-c2cdf39439b2,2025-05-06 14:37:29.034402,19,2223
82c18a8d-e762-51d5-b33d-2137b9458f18,2025-05-12 05:17:30.034402,7,1656
2d256ab1-43bf-57ae-b51a-38bca7ebffe8,2025-05-23 23:40:10.034402,5,287
6d91ea89-3425-5f5d-abe5-a14b756fb6af,2025-05-21 21:52:18.034402,3,297
19dda1bf-ff30-5a1c-aae9-339ba867ee7a,2025-06-01 19:14:30.034402,14,454
aab474f9-034e-500f-90b6-4e58b1360927,2025-06-02 08:36:18.034402,6,1294
23338ec7-fd78-5ddf-bdde-540062782b8a,2025-06-08 09:13:29.034402,13,2300
7c058899-529f-55d6-8853-3bfb01d053c3,2025-06-20 02:09:39.034402,1,49
d6c172a1-93a6-557f-8b29-c481499eab8d,2025-06-16 04:16:17.034402,4,159
faaeda4d-64fb-5d56-9de0-90612ebe3cf2,2025-05-19 21:29:47.034402,1,499
08d46854-958e-56fe-ba40-374f4b218c4b,2025-06-08 02:58:35.034402,12,3338
970d8f52-ba5e-59ea-8f3e-a7d6b1f78a42,2025-06-13 14:32:58.034402,6,2515
e7c3110d-1a92-5502-b10c-d1d8c479df09,2025-06-11 17:04:00.034402,13,1642
7d9c466a-97ce-5946-b79e-65278ea9e09f,2025-05-12 12:37:25.034402,10,2116
43141d29-4ffc-5bb6-b856-55c00798eedb,2025-05-22 04:38:42.034402,14,5070
eb052194-75a3-5f4f-9816-dab1fad2421e,2025-05-21 00:09:23.034402,15,3785
a9085be0-addf-5d4c-bbcf-9261dbf75bd5,2025-05-28 16:52:02.034402,10,3232
c53e2ba9-28b7-522f-a41f-409bb5ba2553,2025-06-07 00:04:21.034402,2,98
d570205b-95df-5dd4-a3c4-ff2296bf301f,2025-05-31 16:30:56.034402,11,394
9d856d53-1cb0-5c82-a1f0-391b72bea1ee,2025-05-25 08:23:15.034402,3,1497
240d61d7-43af-5056-bd7d-285d336e648c,2025-06-17 10:27:06.034402,7,2293
bdf85038-4e26-5e2d-ae4a-e7ed19bee739,2025-06-03 18:44:20.034402,12,2188
4e2c2c48-c4af-51b7-b0f1-3cfc045ce717,2025-06-12 23:15:40.034402,1,299
35f87a6e-f2ab-5161-a6a8-caed24f72f60,2025-06-10 23:53:09.034402,14,2633
c9ae8745-def1-568a-8615-3e63e3a88b3f,2025-05-19 07:58:19.034402,7,2293
d7f8f530-83ee-50aa-b441-b11654aaac64,2025-06-10 04:49:30.034402,4,1996
83f584da-269c-5ab0-80c5-3425139321b4,2025-05-20 18:39:28.034402,16,3534
592733be-3b8e-5882-b906-8fc55b94628f,2025-05-26 23:55:41.034402,11,2373
21c09c71-86ab-592b-b2dd-659ceb1ba291,2025-05-27 09:28:28.034402,8,2992
05a660ba-a5d2-5823-aa9c-e4c4deed5d90,2025-06-02 13:13:20.034402,15,5177
530ebc65-3d7f-59c8-b1fc-6d5244958544,2025-06-09 04:51:44.034402,12,3830
5358cd08-9a97-5b85-92cc-d34b665dde16,2025-06-11 06:56:12.034402,6,265
d2106bbb-eab1-53ea-9a49-f2de6cf38e71,2025-06-16 08:41:47.034402,17,1851
c633d4aa-1b3c-5b24-95f1-3f3261fe29d7,2025-06-18 04:37:18.034402,11,3289
669a9a2f-9e80-5871-8323-1cc373d342ec,2025-06-08 15:16:51.034402,4,80
42bf9421-c21c-5638-8f3d-3b6170891ae4,2025-05-14 03:53:55.034402,2,998
aaf70e20-a25b-576f-90ea-62b1d5d3f3a7,2025-06-19 12:38:24.034402,2,998
d89380e6-5ab6-5ea9-bcdc-d2c47ddd12ba,2025-06-11 12:24:58.034402,5,495
7007f31e-f013-591d-9ae5-d0203b80d984,2025-05-15 20:21:50.034402,9,2691
57774828-b0b4-5474-88e2-62dc6b827086,2025-05-14 02:21:54.034402,10,3911
f52aefc7-eb07-5b1c-ab3f-b01077e2d51e,2025-05-15 01:33:51.034402,7,1535
eda21620-2a8f-58a2-86cf-efc9bfe8f39e,2025-06-08 10:44:36.034402,12,4630
cc2b6cca-95d1-5856-9e33-6e7756460438,2025-05-18 11:34:02.034402,1,99
3152bba4-21a1-5010-a8e2-738c1fcc6414,2025-05-15 12:04:50.034402,13,1771
b1be2f17-8707-527b-96bc-2b953f0fc711,2025-05-23 23:40:26.034402,18,4732
e5f58ded-81ec-5c38-83ad-4bbbb763b539,2025-06-12 01:12:11.034402,5,100
521d0ccc-03bd-5afb-b64a-262c5904100d,2025-05-27 20:53:52.034402,3,897
d42af067-237c-5f0a-9d30-df98de6706f8,2025-05-15 19:56:18.034402,8,2613
f155a10b-3801-5b98-9315-d398ca272bf8,2025-06-01 16:13:28.034402,8,2163
bec08d05-4388-5d1d-9f1f-bf71bf3ee3b8,2025-05-18 18:08:37.034402,13,1329
59b8c68a-e241-549e-844e-f5bf5b813d0e,2025-05-19 11:28:06.034402,13,1463
0988af27-4e0f-50c5-bbfd-2451f2ecdca9,2025-06-02 18:58:34.034402,12,1993
0dc1d8dd-f49d-52ad-9613-f4b917c807eb,2025-06-08 12:52:12.034402,15,3090
673a1726-fae6-5daa-b87d-591544d22a94,2025-06-23 21:14:10.034402,12,4588
e3bef69b-182d-5061-9b82-4aee2a8e8c5e,2025-05-22 04:01:55.034402,15,5885
18789e28-c110-5ec0-a696-1f3b006d4fbf,2025-06-16 10:05:15.034402,9,654
5f18f2dc-13e2-5ee9-9f3f-d0bb04da476e,2025-05-26 23:13:17.034402,8,592
349eb61a-0f41-5f5d-b327-0802bced7992,2025-05-18 15:05:41.034402,7,3093
4d0c1096-22b6-5314-9693-b40c2c39456a,2025-06-08 17:48:39.034402,12,2001
3d7aca46-02c0-5c57-8258-8642b58c9573,2025-05-15 13:42:44.034402,12,3030
a7c151f8-6cb4-5ea4-9470-e74ef630194c,2025-05-18 20:54:19.034402,8,392
3df9ed74-dc57-52d5-8bd7-3c03fa019312,2025-05-25 04:29:38.034402,3,1097
cdefe6a4-e2a2-5017-98c3-6e4498344107,2025-05-19 17:16:52.034402,9,396
215817c6-7bd7-5ac1-881a-ee6ec950f484,2025-05-24 17:59:54.034402,19,5581
e5680368-dc7d-5b2c-b27d-df7b0ae11a5b,2025-05-24 04:35:53.034402,7,693
df63cff6-9e82-576e-9ce7-dcbfa9f1ff60,2025-05-25 08:26:52.034402,21,4234
459218d3-810a-59e4-8ee0-d782e2eb2b31,2025-06-13 00:18:11.034402,19,4523
f410c686-e2de-5953-9103-460a4d3db474,2025-05-27 08:04:35.034402,4,396
30969840-d08b-5545-b20a-ce74a753a63a,2025-06-13 21:59:04.034402,15,2090
c7f33200-7798-5fea-ae4b-46699dcda9ee,2025-06-04 22:23:58.034402,9,1041
b6c5e054-2acc-5156-8b9e-e972109750b7,2025-06-18 20:08:00.034402,4,1196
20cff918-0861-517f-a026-98e37f620aea,2025-06-09 15:36:20.034402,15,1490
7fdebef7-d8cb-5fa0-adc1-35d69a5aa39e,2025-06-17 13:07:33.034402,17,3083
abac9bd8-2dc3-564d-bb26-f8041cf412cb,2025-05-28 23:49:52.034402,4,80
fdc8d07e-2eea-5113-a643-97481cc11a5b,2025-05-18 00:19:55.034402,8,2642
1a516369-ff4f-5291-905e-be09da9d0902,2025-06-15 11:42:29.034402,17,5633
d1f80751-69b7-51e5-805e-253e9ea80a0b,2025-05-28 13:58:03.034402,9,504
9b3cc201-3b74-521e-94e8-621e4dbaf770,2025-05-28 20:04:14.034402,5,445
36ae43eb-3a22-5f3d-95e4-38b7412ba3b5,2025-05-31 21:59:37.034402,6,994
acf3cd07-2c74-5897-b7de-865a06a854cd,2025-06-21 00:14:12.034402,4,317
e99d4b62-6dfe-593d-a1ea-6c0284effbc7,2025-05-28 21:16:17.034402,6,1715
adb38c04-6630-5092-a89a-1c597cd5fe8e,2025-05-30 04:36:16.034402,13,1987
468773e7-5c97-5b29-a802-6e2e7c316b9a,2025-05-15 09:29:35.034402,10,2990
35f63250-c7a9-5e31-95dc-5a429a8bab0c,2025-06-08 08:12:46.034402,8,160
7241988e-6d9c-5103-9c08-d625c6feedd2,2025-05-11 07:24:31.034402,9,2241
917ee8d6-b53d-5a7d-abd9-71e456648c5b,2025-06-01 17:52:40.034402,20,1590
d8a4c809-77a4-521b-a407-6d308a2ce40e,2025-05-17 17:20:18.034402,10,2440
a3060e41-bc41-5a51-aa37-bd40fa8feda9,2025-06-04 22:23:02.034402,10,2911
3648f985-6a5b-5b7d-ad15-8f36992cb2f5,2025-05-31 02:12:35.034402,3,147
9d6d9f25-5d3c-5d0b-971e-fc8b8d6817ea,2025-05-13 19:57:40.034402,8,3992
ed907a32-b8df-5f42-b1f1-c1bed83b7495,2025-06-15 16:27:59.034402,16,1831
7d91e7b9-956e-563c-855d-1121650d2614,2025-05-16 15:52:58.034402,4,596
14c5d63f-2496-59bd-af0a-e5d54c56dd45,2025-05-10 05:47:42.034402,14,4536
9af2b832-277f-5bdd-9580-3556a020ae3c,2025-05-22 23:10:51.034402,1,99
132b8406-0cd7-5c18-b457-3814ec99e184,2025-06-10 12:35:37.034402,8,2555
cafc19d5-fa8d-50b5-a46b-cb0611fe752b,2025-06-02 22:36:04.034402,3,147
961c0f60-34fb-535e-8fa2-01d7494b4bc8,2025-06-06 14:30:46.034402,12,2938
d86a6973-aaa1-589e-b4d0-80631653c0b1,2025-06-09 01:57:33.034402,14,4591
2856abab-1a23-5f1a-8210-25110ef07543,2025-06-16 04:34:58.034402,5,2495
f9a8c163-4b0f-559c-a14a-7d584e463c1d,2025-06-14 17:44:41.034402,17,3967
57a17f51-b76f-544b-a958-15825c98aa47,2025-06-15 00:11:16.034402,13,2458
3260fbd0-27e9-5ec2-af70-90f8ec072850,2025-05-19 11:29:38.034402,5,2045
b5c70a7c-18c0-5f38-9ada-c5c54ba9e5f6,2025-05-16 17:17:28.034402,1,499
94ba5383-eff0-5c66-98f1-39e54aa59079,2025-06-16 06:00:02.034402,2,40
20b58c1c-6e75-571e-826f-e5739fefe47e,2025-05-09 16:44:56.034402,20,2169
fa90859a-30ff-5593-8fb7-aafdd48b0d1a,2025-06-05 10:43:27.034402,10,3011
1f2bb725-a594-506d-8fc5-18503a09c99c,2025-05-25 04:36:54.034402,17,3938
5471352d-aec4-5745-8941-ae7801808d9f,2025-06-13 03:59:21.034402,6,1194
da24286f-5187-5efc-a3f4-b97b0af1a28d,2025-05-20 04:27:12.034402,12,1588
d6a85e74-498c-50f5-a05d-bec67da298a3,2025-05-24 14:26:51.034402,15,3685
9ba9d659-a499-5e89-b472-f0cacac286d3,2025-06-21 10:03:05.034402,7,140
2dac97f5-ef5a-5835-a457-9b310425128d,2025-05-30 09:20:39.034402,5,1495
13e79177-995e-556d-928b-26db2ceeb21f,2025-05-24 17:43:46.034402,12,2193
8ba946a2-a6dd-5193-9946-4e6b158b956b,2025-05-14 19:58:35.034402,15,3427
447304db-900a-5a87-a183-47ebd94b4746,2025-05-11 05:19:10.034402,10,1640
b6aa382f-4bed-59b0-a803-ef4e403cae92,2025-05-14 22:06:56.034402,6,544
d85cf62c-e6f5-555e-a880-661157ea9090,2025-06-10 02:07:51.034402,3,60
2297b849-3581-58da-aa65-a6571729f361,2025-05-31 15:04:13.034402,17,2238
c925d174-87b8-55df-abe6-98bfc5c5ff51,2025-05-17 10:07:51.034402,7,1256
09426bf1-635e-5775-a0d3-7d99745768a4,2025-05-28 08:38:45.034402,7,793
8ac5b0d7-6684-5956-8ca2-3a72fa4daacc,2025-06-04 18:54:15.034402,8,555
a43bb7da-b86f-5922-87af-ebe0a28aa9aa,2025-05-20 07:55:20.034402,11,1336
4a47b8d6-95a7-5239-8113-c66f61a2c9c5,2025-05-21 01:30:23.034402,6,2544
047d9471-955c-5a45-b2f1-b376e5bec51a,2025-06-14 17:31:02.034402,2,598
ce6bdb34-7475-558c-b61d-fcba6053065f,2025-05-15 05:58:43.034402,4,1996
a5d46ede-c49b-5711-b252-730af1972d64,2025-05-13 22:59:17.034402,7,698
830c4d94-7190-52a3-81a4-198993195898,2025-06-14 01:11:14.034402,4,196
68300486-1a2e-5da6-9699-9a808028b84e,2025-05-24 18:24:01.034402,2,98
b7bac7a4-206a-5cd2-9c0e-adb69b7aa84c,2025-06-08 02:15:11.034402,10,2595
87f27155-99e5-501f-9b3f-6db013af950d,2025-06-08 19:57:47.034402,3,147
4c841c7d-cbb4-564d-89a3-874b641d0eb2,2025-06-01 17:57:14.034402,10,1074
49afb51b-cc26-5279-8c2e-1b282916aea7,2025-05-27 03:41:36.034402,3,297
d0d1c2a5-a006-57c3-8c83-9b2b518b572d,2025-06-06 07:24:12.034402,8,642
73a65de3-6b45-5d93-ac70-3838da0a1bef,2025-06-07 13:09:04.034402,11,3539
8272396d-4a46-558f-adf6-1ca1eefb989a,2025-06-07 09:54:40.034402,4,196
55862fcc-e144-529d-9c2f-502b7c74c32c,2025-05-09 22:26:13.034402,6,1557
02c2df72-e5a8-58d8-a228-7e985c9c15a8,2025-05-25 04:25:13.034402,2,119
d3797c48-5285-5d9f-a2bd-31dfaeadf5e5,2025-06-01 18:27:47.034402,11,4052
4342cc43-9020-53de-ac25-7dfa226ab8b8,2025-06-10 14:37:32.034402,4,396
ad8f58f7-78aa-51d1-bc0d-17415e084dff,2025-05-13 17:47:17.034402,12,3588
80e3f19d-b126-5dd7-8002-18b4960429f6,2025-05-21 11:18:06.034402,14,1891
f6564ddd-dc48-51f2-9d59-0d9d725496d3,2025-06-03 17:30:19.034402,2,198
63d32e7c-3797-59b9-841c-2bb83260f5ea,2025-05-19 10:47:55.034402,7,2593
1d49400d-799b-5565-8b53-d5f02cb2bc8c,2025-05-29 12:49:26.034402,16,1189
5861eec3-2f42-55eb-a0e4-d4eefc58a6fc,2025-06-12 10:15:27.034402,17,1251
693bdd86-bcb8-54fa-9460-11797574bf3b,2025-05-17 10:40:53.034402,2,598
a3731076-fcf2-59bd-a60a-5dbb29229a7e,2025-05-22 10:22:06.034402,14,1986
ee445e15-cac9-5344-aaf4-809c8b0c0bb6,2025-06-01 17:49:54.034402,10,2595
3ae4113d-77d5-5754-b558-1c0a317759f8,2025-06-08 17:09:40.034402,16,3697
f57f25bf-dfa6-5d0b-a04d-13adf01921ac,2025-06-14 21:34:52.034402,10,711
5fa868a1-7cec-558e-bf71-1e183195e3a4,2025-06-15 21:32:59.034402,4,1196
f472750d-3717-50c4-8b1a-5a63182e7679,2025-05-22 21:45:03.034402,4,796
2f2bbaba-b659-50e0-8d27-5db2119205f2,2025-05-15 12:38:53.034402,1,299
935032c5-fa38-50a4-9538-70d5b9e254e7,2025-05-18 09:26:41.034402,5,2016
